run_id,iteration,individual_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,class_weight_power,focal_gamma,learning_rate,dropout,hidden_size,num_layers,weight_decay,label_smoothing,batch_size,scheduler_patience,input_seq_length,class_weight_power_lower,focal_gamma_lower,learning_rate_lower,dropout_lower,hidden_size_lower,num_layers_lower,weight_decay_lower,label_smoothing_lower,batch_size_lower,scheduler_patience_lower,input_seq_length_lower,class_weight_power_upper,focal_gamma_upper,learning_rate_upper,dropout_upper,hidden_size_upper,num_layers_upper,weight_decay_upper,label_smoothing_upper,batch_size_upper,scheduler_patience_upper,input_seq_length_upper,pop_size,iterations,n_workers,min_features,epochs_per_eval,np_neighbors,pf_max,elitist_selection,elitist_constant,fitness
20465e44,1,10,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0.3561507020593679,2.633636125663063,0.001145855208347906,0.25136184440961756,46.21553134937771,2.804490459125453,0.015302996792391617,0.08018240072486207,137.55667806477425,10.609777843013367,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.0
20465e44,1,11,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0.2664893626470952,1.295232381433324,0.0014113876807187154,0.3895651790550765,43.480625603229754,2.6324778999382357,0.007496070657151726,0.14410953208287278,155.5818944352777,9.623363863001506,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.0
20465e44,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0.2539231163582006,1.1325466615408648,0.0009411129064284703,0.2334940575172364,64.31727680934691,2.9445663403609186,0.011012221873281967,0.06442119558257159,115.70546892263347,6.834609062829968,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.18227187952538182
20465e44,2,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0.3783681871130288,2.578177604868978,0.0009921079302930365,0.2711426250570279,51.21086540121172,2.9435907894558664,0.004875861581860506,0.11127773931504482,145.72078887915478,9.77909148930875,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.09023422615584911
20465e44,2,2,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0.2965498546972818,1.7693936950113875,0.0011732714065758093,0.2304945028886391,85.82721206015935,2.9629070422315467,0.008145940853674241,0.09741770495764343,58.50349194639997,8.431508595750671,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.12317619727175669
20465e44,2,3,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.36371896405221166,1.0,0.0022534298754199687,0.2020873405362597,60.656593249882825,2.0,0.0052089625030953685,0.09422142810204058,133.6708956481594,6.0,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.2398480270694441
20465e44,2,4,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0.3448098021141239,3.0278428305046337,0.0023329727247077122,0.26793332909365924,30.334763772303113,2.8667055331086195,0.0014117993694421137,0.16097823523114368,107.3384740397881,10.782994092861546,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.017113910825826244
20465e44,2,5,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0.36371896405221166,1.1900386218148258,0.0022534298754199687,0.2020873405362597,60.656593249882825,2.2487168937765825,0.0052089625030953685,0.19471694067445997,133.6708956481594,6.484320869516818,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.01565871494307918
20465e44,2,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0.34803917484596414,3.564758069230521,0.0012846902151418395,0.40554383414429324,30.71284371256081,2.5030707166767394,0.017347513864349802,0.19624494872967052,138.76524449816947,9.238360457524855,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.013421423069380227
20465e44,2,7,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0.2712493738447656,2.3855326254798572,0.0008842537001911143,0.3044836806856606,46.91321883547528,2.486700881391423,0.001,0.2,43.522751899770896,6.0,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.007813263166004218
20465e44,2,8,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0.29532700111387056,2.256764023180713,0.0011655630506231958,0.2783786567175635,54.27358871599459,2.4736695583532793,0.0027622709003216218,0.19724388591805342,56.216931498860674,6.213462178430805,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.001674681629131539
20465e44,2,9,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.3216493109297566,3.132800734187792,0.0012650911984480497,0.36936333160803103,117.36771539096075,2.6794491297440364,0.004281962379679738,0.13569699640711236,143.97386748142483,9.464292919784764,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.001535024178168749
20465e44,2,10,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0.3561507020593679,2.633636125663063,0.001145855208347906,0.25136184440961756,46.21553134937771,2.804490459125453,0.015302996792391617,0.08018240072486207,137.55667806477425,10.609777843013367,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.04125297266223939
20465e44,2,11,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0.2664893626470952,1.295232381433324,0.0014113876807187154,0.3895651790550765,43.480625603229754,2.6324778999382357,0.007496070657151726,0.14410953208287278,155.5818944352777,9.623363863001506,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.0
20465e44,3,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.36371896405221166,1.0,0.0022534298754199687,0.2020873405362597,60.656593249882825,2.0,0.0052089625030953685,0.09422142810204058,133.6708956481594,6.0,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.2398480270694441
20465e44,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0.2539231163582006,1.1325466615408648,0.0009411129064284703,0.2334940575172364,64.31727680934691,2.9445663403609186,0.011012221873281967,0.06442119558257159,115.70546892263347,6.834609062829968,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.18227187952538182
20465e44,3,2,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0.2965498546972818,1.7693936950113875,0.0011732714065758093,0.2304945028886391,85.82721206015935,2.9629070422315467,0.008145940853674241,0.09741770495764343,58.50349194639997,8.431508595750671,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.12317619727175669
20465e44,3,3,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0.3783681871130288,2.578177604868978,0.0009921079302930365,0.2711426250570279,51.21086540121172,2.9435907894558664,0.004875861581860506,0.11127773931504482,145.72078887915478,9.77909148930875,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.09023422615584911
20465e44,3,4,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0.3561507020593679,2.633636125663063,0.001145855208347906,0.25136184440961756,46.21553134937771,2.804490459125453,0.015302996792391617,0.08018240072486207,137.55667806477425,10.609777843013367,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.04125297266223939
20465e44,3,5,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0.3448098021141239,3.0278428305046337,0.0023329727247077122,0.26793332909365924,30.334763772303113,2.8667055331086195,0.0014117993694421137,0.16097823523114368,107.3384740397881,10.782994092861546,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.017113910825826244
20465e44,3,6,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0.36371896405221166,1.1900386218148258,0.0022534298754199687,0.2020873405362597,60.656593249882825,2.2487168937765825,0.0052089625030953685,0.19471694067445997,133.6708956481594,6.484320869516818,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.01565871494307918
20465e44,3,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0.34803917484596414,3.564758069230521,0.0012846902151418395,0.40554383414429324,30.71284371256081,2.5030707166767394,0.017347513864349802,0.19624494872967052,138.76524449816947,9.238360457524855,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.013421423069380227
20465e44,3,8,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0.2712493738447656,2.3855326254798572,0.0008842537001911143,0.3044836806856606,46.91321883547528,2.486700881391423,0.001,0.2,43.522751899770896,6.0,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.007813263166004218
20465e44,3,9,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0.29532700111387056,2.256764023180713,0.0011655630506231958,0.2783786567175635,54.27358871599459,2.4736695583532793,0.0027622709003216218,0.19724388591805342,56.216931498860674,6.213462178430805,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.001674681629131539
20465e44,3,10,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.3216493109297566,3.132800734187792,0.0012650911984480497,0.36936333160803103,117.36771539096075,2.6794491297440364,0.004281962379679738,0.13569699640711236,143.97386748142483,9.464292919784764,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.001535024178168749
20465e44,3,11,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0.2664893626470952,1.295232381433324,0.0014113876807187154,0.3895651790550765,43.480625603229754,2.6324778999382357,0.007496070657151726,0.14410953208287278,155.5818944352777,9.623363863001506,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.0
20465e44,4,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.36371896405221166,1.0,0.0022534298754199687,0.2020873405362597,60.656593249882825,2.0,0.0052089625030953685,0.09422142810204058,133.6708956481594,6.0,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.2398480270694441
20465e44,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0.2539231163582006,1.1325466615408648,0.0009411129064284703,0.2334940575172364,64.31727680934691,2.9445663403609186,0.011012221873281967,0.06442119558257159,115.70546892263347,6.834609062829968,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.18227187952538182
20465e44,4,2,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0.2965498546972818,1.7693936950113875,0.0011732714065758093,0.2304945028886391,85.82721206015935,2.9629070422315467,0.008145940853674241,0.09741770495764343,58.50349194639997,8.431508595750671,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.12317619727175669
20465e44,4,3,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0.3783681871130288,2.578177604868978,0.0009921079302930365,0.2711426250570279,51.21086540121172,2.9435907894558664,0.004875861581860506,0.11127773931504482,145.72078887915478,9.77909148930875,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.09023422615584911
20465e44,4,4,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0.3561507020593679,2.633636125663063,0.001145855208347906,0.25136184440961756,46.21553134937771,2.804490459125453,0.015302996792391617,0.08018240072486207,137.55667806477425,10.609777843013367,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.04125297266223939
20465e44,4,5,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0.3448098021141239,3.0278428305046337,0.0023329727247077122,0.26793332909365924,30.334763772303113,2.8667055331086195,0.0014117993694421137,0.16097823523114368,107.3384740397881,10.782994092861546,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.017113910825826244
20465e44,4,6,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0.36371896405221166,1.1900386218148258,0.0022534298754199687,0.2020873405362597,60.656593249882825,2.2487168937765825,0.0052089625030953685,0.19471694067445997,133.6708956481594,6.484320869516818,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.01565871494307918
20465e44,4,7,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0.32772371766943376,2.85638499389384,0.0012846902151418395,0.40554383414429324,52.45858800951309,2.6845022281639004,0.013716971415638119,0.15725199576529691,107.09743082010368,9.238360457524855,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.030941921727701747
20465e44,4,8,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0.2712493738447656,2.3855326254798572,0.0008842537001911143,0.3044836806856606,46.91321883547528,2.486700881391423,0.001,0.2,43.522751899770896,6.0,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.007813263166004218
20465e44,4,9,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0.29532700111387056,2.256764023180713,0.0011655630506231958,0.2783786567175635,54.27358871599459,2.4736695583532793,0.0027622709003216218,0.19724388591805342,56.216931498860674,6.213462178430805,16.0,0.25,1.0,0.0008,0.18,24,2,0.001,0.06,32,6,16,0.4,4.0,0.003,0.45,128,3,0.018,0.2,160,12,16,12,70,15,5,100,2,0.18,True,0.28,-0.001674681629131539
